Product_Name,Product_Link,Product_Price,Review,Rating
"OnePlus Nord CE4 (Dark Chrome, 128 GB)",https://www.flipkart.com/oneplus-nord-ce4-dark-chrome-128-gb/p/itm5a09089114afb?pid=MOBGZNH6QUUVZGZN&lid=LSTMOBGZNH6QUUVZGZNIZIFOV&marketplace=FLIPKART&q=mobile+phone&store=tyy%2F4io&srno=s_1_2&otracker=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&iid=95b8af58-0e35-4dfe-adff-00c012b27058.MOBGZNH6QUUVZGZN.SEARCH&ssid=9in80iwtnk0000001731655802598&qH=37695f7554f510f0,23282,"Nice battary breakup😌
Performance 7 zen 3🥳
camera also good🙂
100 watt charger 🥰",5.0
"OnePlus Nord CE4 (Dark Chrome, 128 GB)",https://www.flipkart.com/oneplus-nord-ce4-dark-chrome-128-gb/p/itm5a09089114afb?pid=MOBGZNH6QUUVZGZN&lid=LSTMOBGZNH6QUUVZGZNIZIFOV&marketplace=FLIPKART&q=mobile+phone&store=tyy%2F4io&srno=s_1_2&otracker=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&iid=95b8af58-0e35-4dfe-adff-00c012b27058.MOBGZNH6QUUVZGZN.SEARCH&ssid=9in80iwtnk0000001731655802598&qH=37695f7554f510f0,23282,Good phone,5.0
"OnePlus Nord CE4 (Dark Chrome, 128 GB)",https://www.flipkart.com/oneplus-nord-ce4-dark-chrome-128-gb/p/itm5a09089114afb?pid=MOBGZNH6QUUVZGZN&lid=LSTMOBGZNH6QUUVZGZNIZIFOV&marketplace=FLIPKART&q=mobile+phone&store=tyy%2F4io&srno=s_1_2&otracker=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&iid=95b8af58-0e35-4dfe-adff-00c012b27058.MOBGZNH6QUUVZGZN.SEARCH&ssid=9in80iwtnk0000001731655802598&qH=37695f7554f510f0,23282,Very nice product and Amazing phone 📱,5.0
"OnePlus Nord CE4 (Dark Chrome, 128 GB)",https://www.flipkart.com/oneplus-nord-ce4-dark-chrome-128-gb/p/itm5a09089114afb?pid=MOBGZNH6QUUVZGZN&lid=LSTMOBGZNH6QUUVZGZNIZIFOV&marketplace=FLIPKART&q=mobile+phone&store=tyy%2F4io&srno=s_1_2&otracker=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&iid=95b8af58-0e35-4dfe-adff-00c012b27058.MOBGZNH6QUUVZGZN.SEARCH&ssid=9in80iwtnk0000001731655802598&qH=37695f7554f510f0,23282,Very Fantastic picture of this mobile,4.0
"OnePlus Nord CE4 (Dark Chrome, 128 GB)",https://www.flipkart.com/oneplus-nord-ce4-dark-chrome-128-gb/p/itm5a09089114afb?pid=MOBGZNH6QUUVZGZN&lid=LSTMOBGZNH6QUUVZGZNIZIFOV&marketplace=FLIPKART&q=mobile+phone&store=tyy%2F4io&srno=s_1_2&otracker=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&iid=95b8af58-0e35-4dfe-adff-00c012b27058.MOBGZNH6QUUVZGZN.SEARCH&ssid=9in80iwtnk0000001731655802598&qH=37695f7554f510f0,23282,Good product,4.0
"OnePlus Nord CE4 (Dark Chrome, 128 GB)",https://www.flipkart.com/oneplus-nord-ce4-dark-chrome-128-gb/p/itm5a09089114afb?pid=MOBGZNH6QUUVZGZN&lid=LSTMOBGZNH6QUUVZGZNIZIFOV&marketplace=FLIPKART&q=mobile+phone&store=tyy%2F4io&srno=s_1_2&otracker=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&iid=95b8af58-0e35-4dfe-adff-00c012b27058.MOBGZNH6QUUVZGZN.SEARCH&ssid=9in80iwtnk0000001731655802598&qH=37695f7554f510f0,23282,"Phone vry gd but display brightness low 🔅
All features are very good 😊 good 👍👍👍👍👍",4.0
"OnePlus Nord CE4 (Dark Chrome, 128 GB)",https://www.flipkart.com/oneplus-nord-ce4-dark-chrome-128-gb/p/itm5a09089114afb?pid=MOBGZNH6QUUVZGZN&lid=LSTMOBGZNH6QUUVZGZNIZIFOV&marketplace=FLIPKART&q=mobile+phone&store=tyy%2F4io&srno=s_1_2&otracker=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&iid=95b8af58-0e35-4dfe-adff-00c012b27058.MOBGZNH6QUUVZGZN.SEARCH&ssid=9in80iwtnk0000001731655802598&qH=37695f7554f510f0,23282,Must buy . Low light is awsm and clarity is good.,4.0
"OnePlus Nord CE4 (Dark Chrome, 128 GB)",https://www.flipkart.com/oneplus-nord-ce4-dark-chrome-128-gb/p/itm5a09089114afb?pid=MOBGZNH6QUUVZGZN&lid=LSTMOBGZNH6QUUVZGZNIZIFOV&marketplace=FLIPKART&q=mobile+phone&store=tyy%2F4io&srno=s_1_2&otracker=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&iid=95b8af58-0e35-4dfe-adff-00c012b27058.MOBGZNH6QUUVZGZN.SEARCH&ssid=9in80iwtnk0000001731655802598&qH=37695f7554f510f0,23282,"Best Camera and processor
This is a powerful phone and 100w fast charging",5.0
"OnePlus Nord CE4 (Dark Chrome, 128 GB)",https://www.flipkart.com/oneplus-nord-ce4-dark-chrome-128-gb/p/itm5a09089114afb?pid=MOBGZNH6QUUVZGZN&lid=LSTMOBGZNH6QUUVZGZNIZIFOV&marketplace=FLIPKART&q=mobile+phone&store=tyy%2F4io&srno=s_1_2&otracker=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&iid=95b8af58-0e35-4dfe-adff-00c012b27058.MOBGZNH6QUUVZGZN.SEARCH&ssid=9in80iwtnk0000001731655802598&qH=37695f7554f510f0,23282,What a phone...i love this phone,5.0
"OnePlus Nord CE4 (Dark Chrome, 128 GB)",https://www.flipkart.com/oneplus-nord-ce4-dark-chrome-128-gb/p/itm5a09089114afb?pid=MOBGZNH6QUUVZGZN&lid=LSTMOBGZNH6QUUVZGZNIZIFOV&marketplace=FLIPKART&q=mobile+phone&store=tyy%2F4io&srno=s_1_2&otracker=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&iid=95b8af58-0e35-4dfe-adff-00c012b27058.MOBGZNH6QUUVZGZN.SEARCH&ssid=9in80iwtnk0000001731655802598&qH=37695f7554f510f0,23282,WELL PRODUCT,5.0
"OnePlus Nord CE4 (Dark Chrome, 128 GB)",https://www.flipkart.com/oneplus-nord-ce4-dark-chrome-128-gb/p/itm5a09089114afb?pid=MOBGZNH6QUUVZGZN&lid=LSTMOBGZNH6QUUVZGZNIZIFOV&marketplace=FLIPKART&q=mobile+phone&store=tyy%2F4io&srno=s_1_2&otracker=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&iid=95b8af58-0e35-4dfe-adff-00c012b27058.MOBGZNH6QUUVZGZN.SEARCH&ssid=9in80iwtnk0000001731655802598&qH=37695f7554f510f0,23282,All rounder phone,5.0
"OnePlus Nord CE4 (Dark Chrome, 128 GB)",https://www.flipkart.com/oneplus-nord-ce4-dark-chrome-128-gb/p/itm5a09089114afb?pid=MOBGZNH6QUUVZGZN&lid=LSTMOBGZNH6QUUVZGZNIZIFOV&marketplace=FLIPKART&q=mobile+phone&store=tyy%2F4io&srno=s_1_2&otracker=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&iid=95b8af58-0e35-4dfe-adff-00c012b27058.MOBGZNH6QUUVZGZN.SEARCH&ssid=9in80iwtnk0000001731655802598&qH=37695f7554f510f0,23282,"Now I using this phone 🤳 Finally completed 1 months, as per review I love it Nord ce4 excellent 👌 phone camera ,battery and prosser really good 💯👍 ... value of money 💰",5.0
"OnePlus Nord CE4 (Dark Chrome, 128 GB)",https://www.flipkart.com/oneplus-nord-ce4-dark-chrome-128-gb/p/itm5a09089114afb?pid=MOBGZNH6QUUVZGZN&lid=LSTMOBGZNH6QUUVZGZNIZIFOV&marketplace=FLIPKART&q=mobile+phone&store=tyy%2F4io&srno=s_1_2&otracker=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&iid=95b8af58-0e35-4dfe-adff-00c012b27058.MOBGZNH6QUUVZGZN.SEARCH&ssid=9in80iwtnk0000001731655802598&qH=37695f7554f510f0,23282,Super mobile,5.0
"OnePlus Nord CE4 (Dark Chrome, 128 GB)",https://www.flipkart.com/oneplus-nord-ce4-dark-chrome-128-gb/p/itm5a09089114afb?pid=MOBGZNH6QUUVZGZN&lid=LSTMOBGZNH6QUUVZGZNIZIFOV&marketplace=FLIPKART&q=mobile+phone&store=tyy%2F4io&srno=s_1_2&otracker=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&iid=95b8af58-0e35-4dfe-adff-00c012b27058.MOBGZNH6QUUVZGZN.SEARCH&ssid=9in80iwtnk0000001731655802598&qH=37695f7554f510f0,23282,"It's my first OnePlus mobile ever firstly I thought it would be okay okay but when I used it for a week I'm satisfied by all camera, design, performance and sound quality is just like a wow If you are thinking to buy this phone you can blindly buy, it it is worth for money",4.0
"OnePlus Nord CE4 (Dark Chrome, 128 GB)",https://www.flipkart.com/oneplus-nord-ce4-dark-chrome-128-gb/p/itm5a09089114afb?pid=MOBGZNH6QUUVZGZN&lid=LSTMOBGZNH6QUUVZGZNIZIFOV&marketplace=FLIPKART&q=mobile+phone&store=tyy%2F4io&srno=s_1_2&otracker=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&iid=95b8af58-0e35-4dfe-adff-00c012b27058.MOBGZNH6QUUVZGZN.SEARCH&ssid=9in80iwtnk0000001731655802598&qH=37695f7554f510f0,23282,"Exactly I bought it at the price segment
Better performance
Better camera
Better Dolby sound
Best design
Best display
Ultrawide is too good
As it's features battery 🔋 performance is better when you set it
Gaming is better

Charging is pretty well in time as given",5.0
"OnePlus Nord CE4 (Dark Chrome, 128 GB)",https://www.flipkart.com/oneplus-nord-ce4-dark-chrome-128-gb/p/itm5a09089114afb?pid=MOBGZNH6QUUVZGZN&lid=LSTMOBGZNH6QUUVZGZNIZIFOV&marketplace=FLIPKART&q=mobile+phone&store=tyy%2F4io&srno=s_1_2&otracker=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&iid=95b8af58-0e35-4dfe-adff-00c012b27058.MOBGZNH6QUUVZGZN.SEARCH&ssid=9in80iwtnk0000001731655802598&qH=37695f7554f510f0,23282,Good product,5.0
"OnePlus Nord CE4 (Dark Chrome, 128 GB)",https://www.flipkart.com/oneplus-nord-ce4-dark-chrome-128-gb/p/itm5a09089114afb?pid=MOBGZNH6QUUVZGZN&lid=LSTMOBGZNH6QUUVZGZNIZIFOV&marketplace=FLIPKART&q=mobile+phone&store=tyy%2F4io&srno=s_1_2&otracker=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&iid=95b8af58-0e35-4dfe-adff-00c012b27058.MOBGZNH6QUUVZGZN.SEARCH&ssid=9in80iwtnk0000001731655802598&qH=37695f7554f510f0,23282,Smooth performance and looking natural design value for money,5.0
"OnePlus Nord CE4 (Dark Chrome, 128 GB)",https://www.flipkart.com/oneplus-nord-ce4-dark-chrome-128-gb/p/itm5a09089114afb?pid=MOBGZNH6QUUVZGZN&lid=LSTMOBGZNH6QUUVZGZNIZIFOV&marketplace=FLIPKART&q=mobile+phone&store=tyy%2F4io&srno=s_1_2&otracker=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&iid=95b8af58-0e35-4dfe-adff-00c012b27058.MOBGZNH6QUUVZGZN.SEARCH&ssid=9in80iwtnk0000001731655802598&qH=37695f7554f510f0,23282,"After 5 days of uses
Camera good
Battery drain not too.. fast but yes draining.
Charging Speed very fast 0 to 100 in 35 to 40 minutes.
Verry good display.
Performance good.. not tried hard but good",5.0
"OnePlus Nord CE4 (Dark Chrome, 128 GB)",https://www.flipkart.com/oneplus-nord-ce4-dark-chrome-128-gb/p/itm5a09089114afb?pid=MOBGZNH6QUUVZGZN&lid=LSTMOBGZNH6QUUVZGZNIZIFOV&marketplace=FLIPKART&q=mobile+phone&store=tyy%2F4io&srno=s_1_2&otracker=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&iid=95b8af58-0e35-4dfe-adff-00c012b27058.MOBGZNH6QUUVZGZN.SEARCH&ssid=9in80iwtnk0000001731655802598&qH=37695f7554f510f0,23282,Great performance with excellent camera,5.0
"OnePlus Nord CE4 (Dark Chrome, 128 GB)",https://www.flipkart.com/oneplus-nord-ce4-dark-chrome-128-gb/p/itm5a09089114afb?pid=MOBGZNH6QUUVZGZN&lid=LSTMOBGZNH6QUUVZGZNIZIFOV&marketplace=FLIPKART&q=mobile+phone&store=tyy%2F4io&srno=s_1_2&otracker=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&iid=95b8af58-0e35-4dfe-adff-00c012b27058.MOBGZNH6QUUVZGZN.SEARCH&ssid=9in80iwtnk0000001731655802598&qH=37695f7554f510f0,23282,Quality is really good.it is value of my money. Charging speed with 100w Fast charging is awesome. Camera quality good. Touch always smooth.,5.0
"OnePlus Nord CE4 (Dark Chrome, 128 GB)",https://www.flipkart.com/oneplus-nord-ce4-dark-chrome-128-gb/p/itm5a09089114afb?pid=MOBGZNH6QUUVZGZN&lid=LSTMOBGZNH6QUUVZGZNIZIFOV&marketplace=FLIPKART&q=mobile+phone&store=tyy%2F4io&srno=s_1_2&otracker=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&iid=95b8af58-0e35-4dfe-adff-00c012b27058.MOBGZNH6QUUVZGZN.SEARCH&ssid=9in80iwtnk0000001731655802598&qH=37695f7554f510f0,23282,good at its price,5.0
"OnePlus Nord CE4 (Dark Chrome, 128 GB)",https://www.flipkart.com/oneplus-nord-ce4-dark-chrome-128-gb/p/itm5a09089114afb?pid=MOBGZNH6QUUVZGZN&lid=LSTMOBGZNH6QUUVZGZNIZIFOV&marketplace=FLIPKART&q=mobile+phone&store=tyy%2F4io&srno=s_1_2&otracker=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&iid=95b8af58-0e35-4dfe-adff-00c012b27058.MOBGZNH6QUUVZGZN.SEARCH&ssid=9in80iwtnk0000001731655802598&qH=37695f7554f510f0,23282,"Camera quality is very good
Charging speed is mind blowing
Performance is mind blowing",5.0
"OnePlus Nord CE4 (Dark Chrome, 128 GB)",https://www.flipkart.com/oneplus-nord-ce4-dark-chrome-128-gb/p/itm5a09089114afb?pid=MOBGZNH6QUUVZGZN&lid=LSTMOBGZNH6QUUVZGZNIZIFOV&marketplace=FLIPKART&q=mobile+phone&store=tyy%2F4io&srno=s_1_2&otracker=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&iid=95b8af58-0e35-4dfe-adff-00c012b27058.MOBGZNH6QUUVZGZN.SEARCH&ssid=9in80iwtnk0000001731655802598&qH=37695f7554f510f0,23282,Very Good experience,4.0
"OnePlus Nord CE4 (Dark Chrome, 128 GB)",https://www.flipkart.com/oneplus-nord-ce4-dark-chrome-128-gb/p/itm5a09089114afb?pid=MOBGZNH6QUUVZGZN&lid=LSTMOBGZNH6QUUVZGZNIZIFOV&marketplace=FLIPKART&q=mobile+phone&store=tyy%2F4io&srno=s_1_2&otracker=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&iid=95b8af58-0e35-4dfe-adff-00c012b27058.MOBGZNH6QUUVZGZN.SEARCH&ssid=9in80iwtnk0000001731655802598&qH=37695f7554f510f0,23282,"It's awesome for my opinion
Battery 💯 %
Camera 90%
Performance 💯%
Sounds quality supppoppp",4.0
"OnePlus Nord CE4 (Dark Chrome, 128 GB)",https://www.flipkart.com/oneplus-nord-ce4-dark-chrome-128-gb/p/itm5a09089114afb?pid=MOBGZNH6QUUVZGZN&lid=LSTMOBGZNH6QUUVZGZNIZIFOV&marketplace=FLIPKART&q=mobile+phone&store=tyy%2F4io&srno=s_1_2&otracker=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&iid=95b8af58-0e35-4dfe-adff-00c012b27058.MOBGZNH6QUUVZGZN.SEARCH&ssid=9in80iwtnk0000001731655802598&qH=37695f7554f510f0,23282,Best Budget phone,4.0
"OnePlus Nord CE4 (Dark Chrome, 128 GB)",https://www.flipkart.com/oneplus-nord-ce4-dark-chrome-128-gb/p/itm5a09089114afb?pid=MOBGZNH6QUUVZGZN&lid=LSTMOBGZNH6QUUVZGZNIZIFOV&marketplace=FLIPKART&q=mobile+phone&store=tyy%2F4io&srno=s_1_2&otracker=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&iid=95b8af58-0e35-4dfe-adff-00c012b27058.MOBGZNH6QUUVZGZN.SEARCH&ssid=9in80iwtnk0000001731655802598&qH=37695f7554f510f0,23282,This price range good phone for day to day use 🙂🙂,4.0
"OnePlus Nord CE4 (Dark Chrome, 128 GB)",https://www.flipkart.com/oneplus-nord-ce4-dark-chrome-128-gb/p/itm5a09089114afb?pid=MOBGZNH6QUUVZGZN&lid=LSTMOBGZNH6QUUVZGZNIZIFOV&marketplace=FLIPKART&q=mobile+phone&store=tyy%2F4io&srno=s_1_2&otracker=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&iid=95b8af58-0e35-4dfe-adff-00c012b27058.MOBGZNH6QUUVZGZN.SEARCH&ssid=9in80iwtnk0000001731655802598&qH=37695f7554f510f0,23282,Very good product,4.0
"OnePlus Nord CE4 (Dark Chrome, 128 GB)",https://www.flipkart.com/oneplus-nord-ce4-dark-chrome-128-gb/p/itm5a09089114afb?pid=MOBGZNH6QUUVZGZN&lid=LSTMOBGZNH6QUUVZGZNIZIFOV&marketplace=FLIPKART&q=mobile+phone&store=tyy%2F4io&srno=s_1_2&otracker=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&iid=95b8af58-0e35-4dfe-adff-00c012b27058.MOBGZNH6QUUVZGZN.SEARCH&ssid=9in80iwtnk0000001731655802598&qH=37695f7554f510f0,23282,Camera was so good best battery life just 30 min for full charging,5.0
"OnePlus Nord CE4 (Dark Chrome, 128 GB)",https://www.flipkart.com/oneplus-nord-ce4-dark-chrome-128-gb/p/itm5a09089114afb?pid=MOBGZNH6QUUVZGZN&lid=LSTMOBGZNH6QUUVZGZNIZIFOV&marketplace=FLIPKART&q=mobile+phone&store=tyy%2F4io&srno=s_1_2&otracker=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&iid=95b8af58-0e35-4dfe-adff-00c012b27058.MOBGZNH6QUUVZGZN.SEARCH&ssid=9in80iwtnk0000001731655802598&qH=37695f7554f510f0,23282,It is an average phone with a good processor for day to day use.,3.0
"OnePlus Nord CE4 (Dark Chrome, 128 GB)",https://www.flipkart.com/oneplus-nord-ce4-dark-chrome-128-gb/p/itm5a09089114afb?pid=MOBGZNH6QUUVZGZN&lid=LSTMOBGZNH6QUUVZGZNIZIFOV&marketplace=FLIPKART&q=mobile+phone&store=tyy%2F4io&srno=s_1_2&otracker=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&iid=95b8af58-0e35-4dfe-adff-00c012b27058.MOBGZNH6QUUVZGZN.SEARCH&ssid=9in80iwtnk0000001731655802598&qH=37695f7554f510f0,23282,Good pro,5.0
"OnePlus Nord CE4 (Dark Chrome, 128 GB)",https://www.flipkart.com/oneplus-nord-ce4-dark-chrome-128-gb/p/itm5a09089114afb?pid=MOBGZNH6QUUVZGZN&lid=LSTMOBGZNH6QUUVZGZNIZIFOV&marketplace=FLIPKART&q=mobile+phone&store=tyy%2F4io&srno=s_1_2&otracker=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&iid=95b8af58-0e35-4dfe-adff-00c012b27058.MOBGZNH6QUUVZGZN.SEARCH&ssid=9in80iwtnk0000001731655802598&qH=37695f7554f510f0,23282,"Best performance, better camera, best backup with 5500 mah battery.",5.0
"OnePlus Nord CE4 (Dark Chrome, 128 GB)",https://www.flipkart.com/oneplus-nord-ce4-dark-chrome-128-gb/p/itm5a09089114afb?pid=MOBGZNH6QUUVZGZN&lid=LSTMOBGZNH6QUUVZGZNIZIFOV&marketplace=FLIPKART&q=mobile+phone&store=tyy%2F4io&srno=s_1_2&otracker=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&iid=95b8af58-0e35-4dfe-adff-00c012b27058.MOBGZNH6QUUVZGZN.SEARCH&ssid=9in80iwtnk0000001731655802598&qH=37695f7554f510f0,23282,really best product under this price range ..amazing performance and cool look,5.0
"OnePlus Nord CE4 (Dark Chrome, 128 GB)",https://www.flipkart.com/oneplus-nord-ce4-dark-chrome-128-gb/p/itm5a09089114afb?pid=MOBGZNH6QUUVZGZN&lid=LSTMOBGZNH6QUUVZGZNIZIFOV&marketplace=FLIPKART&q=mobile+phone&store=tyy%2F4io&srno=s_1_2&otracker=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&iid=95b8af58-0e35-4dfe-adff-00c012b27058.MOBGZNH6QUUVZGZN.SEARCH&ssid=9in80iwtnk0000001731655802598&qH=37695f7554f510f0,23282,Nice mobile phone,5.0
"OnePlus Nord CE4 (Dark Chrome, 128 GB)",https://www.flipkart.com/oneplus-nord-ce4-dark-chrome-128-gb/p/itm5a09089114afb?pid=MOBGZNH6QUUVZGZN&lid=LSTMOBGZNH6QUUVZGZNIZIFOV&marketplace=FLIPKART&q=mobile+phone&store=tyy%2F4io&srno=s_1_2&otracker=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&iid=95b8af58-0e35-4dfe-adff-00c012b27058.MOBGZNH6QUUVZGZN.SEARCH&ssid=9in80iwtnk0000001731655802598&qH=37695f7554f510f0,23282,Go for it🖤,5.0
"OnePlus Nord CE4 (Dark Chrome, 128 GB)",https://www.flipkart.com/oneplus-nord-ce4-dark-chrome-128-gb/p/itm5a09089114afb?pid=MOBGZNH6QUUVZGZN&lid=LSTMOBGZNH6QUUVZGZNIZIFOV&marketplace=FLIPKART&q=mobile+phone&store=tyy%2F4io&srno=s_1_2&otracker=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&iid=95b8af58-0e35-4dfe-adff-00c012b27058.MOBGZNH6QUUVZGZN.SEARCH&ssid=9in80iwtnk0000001731655802598&qH=37695f7554f510f0,23282,"Very good phone in this price range, loved it.. value for money",5.0
"OnePlus Nord CE4 (Dark Chrome, 128 GB)",https://www.flipkart.com/oneplus-nord-ce4-dark-chrome-128-gb/p/itm5a09089114afb?pid=MOBGZNH6QUUVZGZN&lid=LSTMOBGZNH6QUUVZGZNIZIFOV&marketplace=FLIPKART&q=mobile+phone&store=tyy%2F4io&srno=s_1_2&otracker=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&iid=95b8af58-0e35-4dfe-adff-00c012b27058.MOBGZNH6QUUVZGZN.SEARCH&ssid=9in80iwtnk0000001731655802598&qH=37695f7554f510f0,23282,One of the best phone in 25000 k,5.0
"OnePlus Nord CE4 (Dark Chrome, 128 GB)",https://www.flipkart.com/oneplus-nord-ce4-dark-chrome-128-gb/p/itm5a09089114afb?pid=MOBGZNH6QUUVZGZN&lid=LSTMOBGZNH6QUUVZGZNIZIFOV&marketplace=FLIPKART&q=mobile+phone&store=tyy%2F4io&srno=s_1_2&otracker=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&iid=95b8af58-0e35-4dfe-adff-00c012b27058.MOBGZNH6QUUVZGZN.SEARCH&ssid=9in80iwtnk0000001731655802598&qH=37695f7554f510f0,23282,"Excellent camera 📸......................
......... one plus Nord ce 4.",5.0
"OnePlus Nord CE4 (Dark Chrome, 128 GB)",https://www.flipkart.com/oneplus-nord-ce4-dark-chrome-128-gb/p/itm5a09089114afb?pid=MOBGZNH6QUUVZGZN&lid=LSTMOBGZNH6QUUVZGZNIZIFOV&marketplace=FLIPKART&q=mobile+phone&store=tyy%2F4io&srno=s_1_2&otracker=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&iid=95b8af58-0e35-4dfe-adff-00c012b27058.MOBGZNH6QUUVZGZN.SEARCH&ssid=9in80iwtnk0000001731655802598&qH=37695f7554f510f0,23282,Look like is very good this phone and performance is monster 💀💀 and camera is decent,5.0
"OnePlus Nord CE4 (Dark Chrome, 128 GB)",https://www.flipkart.com/oneplus-nord-ce4-dark-chrome-128-gb/p/itm5a09089114afb?pid=MOBGZNH6QUUVZGZN&lid=LSTMOBGZNH6QUUVZGZNIZIFOV&marketplace=FLIPKART&q=mobile+phone&store=tyy%2F4io&srno=s_1_2&otracker=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_2_12_na_na_na&iid=95b8af58-0e35-4dfe-adff-00c012b27058.MOBGZNH6QUUVZGZN.SEARCH&ssid=9in80iwtnk0000001731655802598&qH=37695f7554f510f0,23282,Kind a display blink issue is arrived 3 month of use,3.0
